realization;time;v_x_sq;v_y_sq;v_z_sq;<E>;cell_vol;rho_norm
0;1.43e-05;2354.102695;3043.582138;2062.628364;13823210.13;4.826229881e-09;9.288885335e+14
0;1.44e-05;2366.4181;3054.311032;2070.895329;13937043.6;4.902981769e-09;9.182085245e+14
0;1.45e-05;2379.502278;3064.496024;2077.98128;14037560.03;4.954343461e-09;9.044115602e+14
0;1.46e-05;2391.906619;3075.316114;2086.243039;14118273.36;5.01280877e-09;9.014102589e+14
0;1.47e-05;2403.896154;3085.907258;2094.050638;13892184.66;5.054264586e-09;8.999174881e+14
0;1.48e-05;2415.691725;3097.005167;2100.209124;13997865.25;5.128784541e-09;8.759584229e+14
0;1.49e-05;2425.44878;3110.084699;2105.31806;13914380.03;5.202900166e-09;8.726644869e+14
0;1.5e-05;2432.328661;3125.532435;2109.855189;13611633.28;5.307445786e-09;8.548481677e+14
0;1.51e-05;2438.330511;3141.332657;2114.470287;13380222.21;5.381222595e-09;8.467580417e+14
0;1.52e-05;2445.808621;3155.723768;2118.334338;13432884.95;5.485530146e-09;8.352293712e+14
0;1.53e-05;2453.110516;3168.621113;2122.00478;13472847.63;5.53284767e-09;8.237885985e+14
0;1.54e-05;2460.376165;3179.63169;2126.248758;13396171.69;5.620860946e-09;8.165456171e+14
0;1.55e-05;2468.369439;3189.509329;2131.370223;13234846.41;5.680355081e-09;8.051805195e+14
0;1.56e-05;2476.661744;3199.241867;2137.279066;13144719.54;5.778808689e-09;7.91791704e+14
0;1.57e-05;2485.871711;3210.559255;2143.290475;13109876.68;5.870824476e-09;7.762184844e+14
0;1.58e-05;2496.170861;3224.079048;2149.017304;13291426.63;5.984717286e-09;7.595539738e+14
0;1.59e-05;2506.840652;3237.777412;2155.030687;13021691.85;6.048582641e-09;7.557920722e+14
0;1.6e-05;2516.168913;3250.342029;2159.913214;12792592.68;6.145453805e-09;7.412907835e+14
0;1.61e-05;2524.403784;3262.641052;2162.49048;12773025.57;6.226837633e-09;7.240444516e+14
0;1.62e-05;2531.629681;3275.550111;2164.987303;12863508.04;6.296275668e-09;7.194198316e+14
0;1.63e-05;2539.070093;3289.814844;2169.185783;12907061.08;6.399782675e-09;7.102555665e+14
0;1.64e-05;2548.229137;3307.404371;2174.229983;12723327.21;6.521132545e-09;6.961689875e+14
0;1.65e-05;2559.737306;3327.269803;2179.416604;12386695.34;6.626228348e-09;6.811012146e+14
0;1.66e-05;2572.951391;3347.153208;2184.364505;12172843.89;6.700033703e-09;6.733818663e+14
0;1.67e-05;2586.996544;3367.883259;2190.032694;11994001.27;6.88108677e-09;6.557587898e+14
0;1.68e-05;2601.434211;3388.700052;2197.107084;11760569.84;6.98453267e-09;6.461631408e+14
0;1.69e-05;2614.273119;3408.817334;2204.431732;11466157.53;7.048921512e-09;6.369260064e+14
0;1.7e-05;2625.681529;3427.543975;2212.131131;11354198.95;7.176817919e-09;6.24957224e+14
0;1.71e-05;2635.593958;3444.644177;2220.723253;11307909.88;7.283847667e-09;6.144718227e+14
0;1.72e-05;2643.282587;3460.917858;2230.359623;11382771.44;7.38902183e-09;6.116885473e+14
0;1.73e-05;2650.158292;3474.899977;2240.290054;11255703.04;7.474103259e-09;6.050076555e+14
0;1.74e-05;2656.893369;3488.136761;2249.646488;11120816.86;7.59520509e-09;5.940058846e+14
0;1.75e-05;2663.83092;3504.007272;2257.881076;11011816.7;7.703910242e-09;5.878582104e+14
0;1.76e-05;2672.165178;3520.395827;2265.918882;10810723.3;7.837236539e-09;5.835045487e+14
0;1.77e-05;2681.257555;3535.511292;2274.600473;10751236.78;7.954307659e-09;5.747451309e+14
0;1.78e-05;2690.410765;3550.258841;2282.696964;10573695.71;8.091544252e-09;5.641955213e+14
0;1.79e-05;2700.319689;3565.136883;2289.432636;10529292.76;8.2263227e-09;5.507113816e+14
0;1.8e-05;2710.402891;3580.329072;2295.023139;10402193.92;8.337604201e-09;5.415866012e+14
0;1.81e-05;2720.473876;3596.388214;2300.433882;10291780.39;8.473692826e-09;5.304554413e+14
0;1.82e-05;2730.204896;3612.134056;2306.094179;10279627.93;8.516781548e-09;5.24891268e+14
0;1.83e-05;2739.367992;3625.710278;2312.320253;10266784.25;8.56833182e-09;5.256811647e+14
0;1.84e-05;2748.704684;3639.011257;2320.078593;10118639.15;8.690217574e-09;5.199807575e+14
0;1.85e-05;2758.478453;3652.505471;2328.477355;9957076.652;8.761124067e-09;5.136998084e+14
0;1.86e-05;2768.015655;3664.250905;2336.015403;9636194.179;8.880351056e-09;5.062802755e+14
0;1.87e-05;2776.785489;3674.779197;2341.791477;9536238.766;9.043726798e-09;5.034745924e+14
0;1.88e-05;2785.201838;3683.981658;2346.057789;9518713.862;9.138738032e-09;4.996054591e+14
0;1.89e-05;2793.585823;3692.328994;2349.395525;9547588.263;9.257063345e-09;4.962478433e+14
0;1.9e-05;2802.541716;3700.280088;2352.200339;9591885.658;9.308844155e-09;4.882120265e+14
0;1.91e-05;2811.768236;3707.502813;2355.054149;9580245.754;9.419050877e-09;4.79352593e+14
0;1.92e-05;2820.676974;3714.059731;2357.712493;9496957.958;9.461690054e-09;4.783355309e+14
0;1.93e-05;2829.593055;3719.362665;2359.913325;9551538.424;9.614045305e-09;4.762437441e+14
0;1.94e-05;2838.997868;3724.146726;2361.086821;9624298.758;9.723071804e-09;4.686608539e+14
0;1.95e-05;2849.30711;3728.59231;2362.280412;9476975.819;9.81746353e-09;4.619345333e+14
0;1.96e-05;2860.667733;3732.829047;2364.863492;9523530.142;9.952722538e-09;4.56587425e+14
0;1.97e-05;2871.747716;3737.203882;2368.097353;9412502.639;1.00127937e-08;4.535550631e+14
0;1.98e-05;2882.240759;3740.901189;2371.008747;9361376.503;1.006608752e-08;4.504980256e+14
0;1.99e-05;2893.741761;3744.264121;2373.848622;9368660.506;1.025879541e-08;4.421605788e+14
0;2e-05;2906.561473;3747.053284;2376.835757;9393472.586;1.036849777e-08;4.354660067e+14
0;2.01e-05;2919.530085;3749.055336;2378.666597;9461896.519;1.041159849e-08;4.351274906e+14
0;2.02e-05;2932.635936;3750.732278;2379.321981;9479141.921;1.051754533e-08;4.289313627e+14
0;2.03e-05;2946.151452;3752.808609;2380.566749;9263770.97;1.072951372e-08;4.208256308e+14
0;2.04e-05;2959.154199;3754.940659;2382.713841;9139233.563;1.08386416e-08;4.174878737e+14
0;2.05e-05;2971.389447;3756.489508;2385.436281;9122263.44;1.100979905e-08;4.106822201e+14
0;2.06e-05;2982.87964;3757.353188;2389.066564;9028964.727;1.115941323e-08;4.070496372e+14
0;2.07e-05;2994.439936;3757.27245;2393.018549;9050750.861;1.127342203e-08;4.054595007e+14
0;2.08e-05;3006.578392;3756.264349;2396.197947;8870408.587;1.136355635e-08;3.986169961e+14
0;2.09e-05;3018.201176;3753.79166;2399.17079;8822944.495;1.143559233e-08;3.942155094e+14
0;2.1e-05;3029.783662;3750.910708;2402.918472;8950043.362;1.159506608e-08;3.906904144e+14
0;2.11e-05;3042.081874;3749.366422;2407.84057;9046400.142;1.174617074e-08;3.856957972e+14
0;2.12e-05;3055.272737;3749.435384;2413.286975;9003910.429;1.184673011e-08;3.843141495e+14
0;2.13e-05;3069.254634;3750.341698;2418.27258;8821181.271;1.195664906e-08;3.785489238e+14
0;2.14e-05;3083.487196;3751.06449;2422.839472;8854937.184;1.214254909e-08;3.73124299e+14
0;2.15e-05;3097.079932;3752.323528;2427.121676;8812002.766;1.225791564e-08;3.672074922e+14
0;2.16e-05;3109.688259;3754.74115;2431.211922;8743153.37;1.235092837e-08;3.630448266e+14
0;2.17e-05;3121.744324;3758.408989;2435.675398;8675446.503;1.254984087e-08;3.583692357e+14
